timestamp,open,high,low,close,volume,delta,cvd_open,cvd_high,cvd_low,cvd_close,ema_8,ema_9,ema_13,ema_21,ema_22,ema_50,ema_100,ema_200,cvd_ema_8,cvd_ema_9,cvd_ema_13,cvd_ema_21,cvd_ema_22,cvd_ema_50,cvd_ema_100,cvd_ema_200
2025-07-14 16:05:00+00:00,6303.25,6304.0,6303.0,6303.25,838,136,908,1056,900,1042,6302.730096954272,6302.699812816456,6302.667567696179,6302.68414066176,6302.678530154251,6301.74241654784,6299.42668849115,6296.72685186899,608.948547670997,593.2200105571515,584.1004063672627,629.9788798394825,633.8578581415734,478.9621146175594,-17.44471265025197,-536.8506968440314
2025-07-14 16:06:00+00:00,6303.5,6304.5,6303.5,6304.25,514,128,1046,1181,1045,1170,6303.067853186656,6303.0098502531655,6302.893629453868,6302.82649151069,6302.8151797060555,6301.840753153807,6299.522199610137,6296.801709064323,733.6266481885532,708.5760084457212,667.8003483147967,679.071708944984,680.4789139553496,506.06163953451784,6.069044035891634,-519.8671078207077
2025-07-14 16:07:00+00:00,6304.25,6305.5,6303.75,6305.5,1564,578,1174,1799,1140,1748,6303.608330256288,6303.507880202533,6303.265968103316,6303.069537736991,6303.048642340312,6301.9842530301285,6299.640571895085,6296.888259222887,959.0429485910969,916.460806756577,822.1145842698257,776.2470081318037,773.3068344809715,554.7651046508113,40.562726332210616,-497.301265951845
2025-07-14 16:08:00+00:00,6305.5,6305.5,6304.25,6304.75,882,-260,1749,1759,1456,1488,6303.86203464378,6303.756304162027,6303.477972659985,6303.222307033628,6303.1965864846325,6302.092713695613,6299.741748689241,6296.966485499277,1076.5889600152975,1030.7686454052616,917.2410722312792,840.9518255743669,835.4540662652349,591.36255152725,69.22485056325596,-477.54702449958785
2025-07-14 16:09:00+00:00,6304.75,6306.0,6304.5,6305.75,1029,193,1486,1701,1450,1681,6304.281582500717,6304.155043329622,6303.8025479942735,6303.452097303298,6303.418622442491,6302.236136687942,6299.860723962721,6297.053883653513,1210.9025244563425,1160.8149163242094,1026.3494904839536,917.3198414312426,908.9797996334754,634.0934318595148,101.14119015606276,-456.06894465382084
2025-07-14 16:10:00+00:00,6305.75,6306.0,6304.5,6304.75,1052,2,1683,1741,1592,1683,6304.385675278336,6304.274034663697,6303.937898280806,6303.5700884575435,6303.534394404014,6302.334719562925,6299.957541309994,6297.130461925618,1315.8130745771552,1265.2519330593677,1120.1567061291032,986.9271285738569,976.2859040131733,675.2270227669849,132.46512698465557,-434.7846765478127
2025-07-14 16:11:00+00:00,6304.75,6304.75,6301.5,6301.5,2375,-525,1681,1685,1047,1158,6303.744414105372,6303.719227730959,6303.589627097834,6303.381898597767,6303.357490542796,6302.301985462418,6299.98808504643,6297.173939916408,1280.7435024488984,1243.8015464474943,1125.5628909678028,1002.4792077944153,992.0871297511583,694.1592963839659,152.77274823248416,-418.9360728010683
2025-07-14 16:12:00+00:00,6301.5,6303.0,6300.75,6303.0,1421,-167,1157,1157,857,991,6303.578988748623,6303.5753821847675,6303.505394655286,6303.347180543425,6303.32640440864,6302.329358581539,6300.0477269266985,6297.231910663509,1216.3560574602543,1193.2412371579956,1106.3396208295453,1001.4356434494684,991.9925967293185,705.800108290477,169.37130767342506,-404.90685814633133
2025-07-14 16:13:00+00:00,6302.75,6304.25,6302.25,6303.5,781,103,989,1118,945,1094,6303.561435693373,6303.560305747815,6303.504623990246,6303.361073221295,6303.3414996774545,6302.3752660881455,6300.116088769734,6297.294279711633,1189.1658224690866,1173.3929897263965,1104.576817853896,1009.8505849540622,1000.8628057093778,721.0236334555564,187.68078672939686,-389.99236204537283
2025-07-14 16:14:00+00:00,6303.5,6303.75,6302.75,6303.25,574,-134,1091,1091,960,960,6303.492227761512,6303.498244598252,6303.468249134497,6303.350975655722,6303.333543183763,6302.409569378807,6300.178146417858,6297.3535406100245,1138.240084142623,1130.7143917811172,1083.922986731911,1005.3187135946021,997.3095182563884,730.3952556729855,202.97423649713156,-376.55960222402587
2025-07-14 16:15:00+00:00,6303.0,6303.5,6301.25,6301.5,851,-321,959,995,638,639,6303.049510481176,6303.098595678603,6303.187070686712,6303.182705141566,6303.174104646045,6302.373899991403,6300.204321736316,6297.394798912413,1027.29784322204,1032.371513424894,1020.3625600559237,972.0170123587291,966.1521688427895,726.8111279995351,211.60841003184183,-366.45453155513013
2025-07-14 16:16:00+00:00,6301.25,6302.0,6300.75,6301.0,1163,-5,622,744,596,634,6302.594063707582,6302.678876542883,6302.874632017182,6302.984277401423,6302.985052068128,6302.320021560367,6300.220077741537,6297.4306715600505,939.8983225060311,952.6972107399152,965.1679086193633,941.28819305339,937.2693715521121,723.171475921122,219.9725999322014,-356.49976009687015
2025-07-14 16:17:00+00:00,6300.75,6301.75,6300.75,6301.75,637,-69,633,633,539,565,6302.406493994786,6302.493101234307,6302.713970300442,6302.87207036493,6302.877656236117,6302.297667773687,6300.250373231804,6297.473649952488,856.5875841713575,875.1577685919323,908.0010645308829,907.0801755030818,904.8981218519285,716.9686729438231,226.8048256761182,-347.33060825511023
2025-07-14 16:18:00+00:00,6301.75,6302.5,6301.5,6302.0,482,92,567,713,567,657,6302.316161995945,6302.394480987446,6302.611974543237,6302.792791240845,6302.801338302542,6302.2859945276605,6300.285019306421,6297.518688261419,812.2347876888336,831.5262148735459,872.1437695978997,884.3456140937108,883.3417634300217,714.6169602793594,235.32354199936339,-337.3372688694873
2025-07-14 16:19:00+00:00,6302.25,6302.5,6301.5,6302.0,372,-102,669,669,549,555,6302.245903774624,6302.315584789957,6302.524549608489,6302.720719309858,6302.7316567110165,6302.274779055988,6300.318979320155,6297.563278427972,755.0715015357595,776.2209718988368,826.8375167981998,854.4051037215552,854.7903057404546,708.3574716409532,241.6537688904651,-328.4582910697909
2025-07-14 16:20:00+00:00,6302.25,6303.25,6301.5,6303.25,581,111,560,666,494,666,6302.469036269152,6302.502467831966,6302.628185378705,6302.768835736235,6302.776730040494,6302.313023014577,6300.377019333618,6297.619862722222,735.277834527813,754.1767775190694,803.8607286841712,837.2773670195955,838.3737574151978,706.6963943217002,250.05666455600044,-318.56318369596215
2025-07-14 16:21:00+00:00,6303.25,6304.0,6302.5,6303.75,609,115,669,800,629,781,6302.753694876007,6302.751974265573,6302.788444610319,6302.8580324874865,6302.861362210886,6302.369375053221,6300.443811029982,6297.680859113046,745.4383157438546,759.5414220152556,800.5949103007183,832.1612427450868,833.3847350312676,709.6102612110452,260.5703939707331,-307.6222564950073
2025-07-14 16:22:00+00:00,6303.75,6303.75,6302.25,6302.25,604,-164,783,795,617,617,6302.641762681339,6302.651579412459,6302.7115239517025,6302.8027568068055,6302.8082002795045,6302.364693678585,6300.4795771481995,6297.726323201473,716.8964678007758,731.0331376122045,774.3670659720443,812.6011297682608,814.5686711155053,705.9784862615925,267.62840597131265,-298.42203503734555
2025-07-14 16:23:00+00:00,6302.25,6302.75,6302.0,6302.75,346,-96,611,615,513,521,6302.665815418819,6302.671263529967,6302.717020530031,6302.797960733459,6302.8031393856345,6302.379803730406,6300.524536016552,6297.7763100352895,673.3639194006034,689.0265100897636,738.1717708331809,786.0919361529643,789.0409605837223,698.7244279768241,272.64566525900943,-290.26858195239686
2025-07-14 16:24:00+00:00,6302.5,6302.75,6301.5,6302.0,330,-114,519,525,395,407,6302.517856436859,6302.537010823974,6302.614589025741,6302.725418848599,6302.733301178188,6302.364909466469,6300.553753125135,6297.818336801108,614.1719373115805,632.621208071811,690.8615178570122,751.6290328663312,755.8200074894856,687.2842543306742,275.30614713506867,-283.3305861120745
2025-07-14 16:25:00+00:00,6302.0,6303.25,6301.25,6303.0,529,65,404,499,359,472,6302.62499945089,6302.629608659179,6302.66964773635,6302.750380771453,6302.756492380086,6302.389814977588,6300.602193657311,6297.869895638908,582.5781734645626,600.4969664574488,659.595586734582,726.2082116966646,731.1400068382261,678.8417345530007,279.20107491457225,-275.81485888707874
2025-07-14 16:26:00+00:00,6303.0,6303.0,6301.5,6302.0,525,-97,473,473,342,375,6302.486110684025,6302.503686927344,6302.573983774015,6302.682164337684,6302.690710433992,6302.374528115722,6300.629872990829,6297.910991204691,536.4496904724376,555.3975731659591,618.9390743439275,694.2801924515132,700.1713105914239,666.9263724136674,281.0980833321055,-269.3390891469088
2025-07-14 16:27:00+00:00,6302.0,6302.5,6301.0,6301.5,607,-179,335,359,154,196,6302.266974976465,6302.302949541875,6302.420557520584,6302.57469485244,6302.587170396254,6302.340232895497,6300.6471032286345,6297.946702734993,460.7942037007848,483.5180585327673,558.5192065805093,648.9819931377393,656.3303270617349,648.4586715347001,279.41297277107367,-264.70884945390475
2025-07-14 16:28:00+00:00,6301.5,6302.5,6301.0,6302.0,476,-22,201,231,147,174,6302.207647203917,6302.2423596335,6302.360477874787,6302.5224498658545,6302.536112100928,6302.326890429007,6300.673893263711,6297.987034051062,397.06215843394375,421.6144468262139,503.5878913547223,605.8018119433993,614.3885594911493,629.8524491215746,277.3255871716465,-260.3435872702838
2025-07-14 16:29:00+00:00,6302.0,6302.25,6301.25,6301.5,266,-74,172,203,97,100,6302.0503922697135,6302.093887706801,6302.237552464103,6302.42949987805,6302.4460153965,6302.29446335336,6300.690251812945,6298.021988936127,331.0483454486229,357.29155746097115,445.9324783040477,559.8198290394539,569.6591195353972,609.0739217050423,273.8141894058713,-256.7580789392362
2025-07-14 16:30:00+00:00,6301.5,6302.25,6300.5,6300.5,814,-262,99,115,-162,-162,6301.705860654221,6301.775110165441,6301.989330683517,6302.254090798227,6302.27679666637,6302.224092241463,6300.686484450312,6298.0466457626335,221.48204646004004,253.43324596877693,359.0849814034695,494.1998445813217,506.0365874018844,578.8357286970014,265.1842054572402,-255.8152124821294
2025-07-14 16:31:00+00:00,6300.5,6301.25,6299.25,6299.5,2154,-812,-155,-77,-975,-974,6301.215669397728,6301.320088132354,6301.6337120144435,6302.003718907478,6302.035336086686,6302.117265094739,6300.662989708721,6298.061106998826,-44.18063053107995,7.946596775021544,168.64426977440246,360.72713143756516,377.33775371476406,517.94020992457,240.645904359077,-262.96132977086444
2025-07-14 16:32:00+00:00,6299.5,6300.0,6298.75,6298.75,1382,-340,-973,-973,-1314,-1314,6300.667742864899,6300.806070505883,6301.221753155238,6301.707926279526,6301.749654687844,6301.985215483181,6300.62510872439,6298.067961655554,-326.3627126352844,-256.4427225799828,-43.16205447908357,208.4792103977865,230.26490556565417,446.09941737850846,209.86083694602598,-273.41942599204987
2025-07-14 16:33:00+00:00,6299.0,6300.25,6298.75,6300.0,942,-2,-1313,-1165,-1381,-1316,6300.519355561588,6300.644856404707,6301.047216990204,6301.552660254114,6301.597510801945,6301.907363895605,6300.612730333808,6298.087185917689,-546.2821098274434,-468.35417806398624,-224.99604669635735,69.89019127071498,95.8070876903799,376.9974794420964,179.64577086788685,-283.79336205183046
2025-07-14 16:34:00+00:00,6299.75,6301.0,6299.5,6299.75,673,-9,-1318,-1201,-1343,-1325,6300.348387659013,6300.4658851237655,6300.8619002773185,6301.388782049195,6301.436857688733,6301.822761389895,6300.595646564821,6298.103731331444,-719.3305298657892,-639.683342451189,-382.13946859687775,-56.91800793571365,-27.741354717479215,310.2524802482887,149.8508051081267,-294.1536271060411
2025-07-14 16:35:00+00:00,6299.75,6301.25,6299.75,6300.5,846,100,-1326,-1095,-1337,-1225,6300.382079290343,6300.472708099012,6300.810200237702,6301.307983681086,6301.3553918027565,6301.770888394213,6300.593752573439,6298.127574800783,-831.7015232289472,-756.7466739609512,-502.54811594018094,-163.10727994155786,-131.85080213335058,250.04650063070875,122.62603669014399,-303.4157800701601
2025-07-14 16:36:00+00:00,6300.5,6300.75,6299.75,6300.25,326,50,-1224,-1172,-1277,-1175,6300.352728336934,6300.428166479211,6300.730171632316,6301.211803346441,6301.25927077643,6301.7112457120875,6300.586945591786,6298.148693459482,-907.9900736225145,-840.3973391687609,-598.6126708058694,-255.09752721959805,-222.55942803479834,194.16232413538685,96.93047160717084,-312.088259870457
2025-07-14 16:37:00+00:00,6300.5,6301.25,6300.0,6300.5,494,8,-1155,-1048,-1193,-1167,6300.385455373171,6300.442533183369,6300.697289970557,6301.14709395131,6301.1932472306535,6301.663745880241,6300.585223896899,6298.172089544463,-965.5478350397335,-905.7178713350088,-679.8108606907451,-337.9977520178164,-304.6846951622072,140.7834094634109,71.90214543673181,-320.59484434935797
2025-07-14 16:38:00+00:00,6300.75,6300.75,6299.75,6300.25,385,25,-1139,-1134,-1178,-1142,6300.3553541791325,6300.404026546696,6300.633391403335,6301.065539955736,6301.111225732336,6301.608304865329,6300.578585799931,6298.192765270389,-1004.7594272531261,-952.9742970680071,-745.8378805920673,-411.0888654707422,-377.4947216698414,90.47817771974772,47.864479190459896,-328.76802997772256
2025-07-14 16:39:00+00:00,6300.25,6300.75,6300.0,6300.0,366,28,-1143,-1093,-1151,-1114,6300.27638658377,6300.323221237357,6300.542906917144,6300.968672687033,6301.014597407785,6301.545234086297,6300.567128655378,6298.21074770551,-1029.0351100857647,-985.1794376544058,-798.4324690789149,-474.9898777006747,-441.53865891594216,43.24373937779683,24.857261780747816,-336.5812834107801
2025-07-14 16:40:00+00:00,6300.0,6302.75,6299.75,6302.25,1605,621,-1116,-479,-1157,-493,6300.714967342932,6300.708576989886,6300.786777357553,6301.085156988212,6301.122023720151,6301.572871965265,6300.60045284042,6298.25093927063,-909.9161967333725,-886.7435501235246,-754.7992592104986,-476.6271615460679,-446.0135581406429,22.21457312768715,14.60266253756469,-338.13768855097135
2025-07-14 16:41:00+00:00,6302.5,6303.75,6302.5,6303.75,1875,537,-490,100,-490,44,6301.389419044503,6301.316861591909,6301.2100948779025,6301.327415443829,6301.35054339666,6301.658249535255,6300.662820110907,6298.305656292813,-697.934819681512,-700.5948400988198,-640.6850793232845,-429.29741958733445,-403.40368351971745,23.068903593268047,15.18478803187034,-334.3353234907627
2025-07-14 16:42:00+00:00,6303.75,6304.25,6302.5,6303.25,1169,209,45,305,45,253,6301.802881479058,6301.703489273528,6301.501509895345,6301.5021958580255,6301.515713536081,6301.720671122108,6300.714051395839,6298.354853742636,-486.6159708633982,-509.87587207905585,-513.015782277101,-367.2703814430313,-346.3251023440899,32.085809334708514,19.894000150051124,-328.4911909187153
2025-07-14 16:43:00+00:00,6303.5,6304.25,6303.25,6304.0,424,160,257,466,257,413,6302.291130039267,6302.162791418823,6301.8584370531535,6301.729268961842,6301.7317384459875,6301.8100565683,6300.77911968503,6298.411024352162,-286.701310671532,-325.3006976632447,-380.72781338037237,-296.3367104027557,-280.2968325750386,47.0236207333474,27.678277374802587,-321.1131691185291
2025-07-14 16:44:00+00:00,6303.75,6304.0,6302.0,6302.5,688,-132,412,431,237,281,6302.337545586097,6302.230233135058,6301.950088902703,6301.799335419856,6301.798543798511,6301.837113173465,6300.81319652295,6298.451710677016,-160.545463855636,-204.04055813059577,-286.1952686117478,-243.8515549115961,-231.4884123511222,56.19916501831417,32.69454910995501,-315.1219933064044
2025-07-14 16:45:00+00:00,6302.25,6303.5,6302.0,6302.5,668,-116,277,368,165,165,6302.373646566964,6302.284186508047,6302.028647630888,6301.863032199869,6301.859539989945,6301.86310873529,6300.846598572,6298.491992162817,-88.20202744327246,-130.23244650447663,-221.7388016672124,-206.68323173781465,-197.01115910319854,60.46586442936067,35.314459028569765,-310.34466003967407
2025-07-14 16:46:00+00:00,6302.25,6303.5,6302.0,6303.25,487,131,153,314,132,296,6302.568391774305,6302.477349206438,6302.203126540762,6301.989120181699,6301.9804495560375,6301.917496628023,6300.894190679485,6298.539335524381,-2.823799122545251,-44.98595720358131,-147.7761157147535,-160.98475612528603,-154.14062352900737,69.70249719683673,40.47654894879611,-304.31137984027436
2025-07-14 16:47:00+00:00,6303.25,6303.5,6302.0,6302.5,718,-60,292,340,190,236,6302.553193602237,6302.48187936515,6302.245537034939,6302.035563801544,6302.0256278555125,6301.940339897513,6300.9259888838515,6298.578745121154,50.24815623802036,11.211234237134954,-92.95095632693157,-124.8952328411691,-120.21535191778935,76.223967895,44.34830045476054,-298.93514720504777
2025-07-14 16:48:00+00:00,6302.5,6303.75,6302.5,6303.5,642,64,234,311,223,300,6302.763595023962,6302.685503492121,6302.424746029948,6302.16869436504,6302.153834128947,6302.001503038787,6300.976959401003,6298.627712831391,105.7485659629047,68.96898738970796,-36.81510542308422,-86.2683934919719,-83.67488653363377,84.99949856578432,49.41071034674548,-292.975593501515
2025-07-14 16:49:00+00:00,6303.75,6305.5,6303.5,6305.5,1584,462,320,826,291,762,6303.371685018637,6303.248402793697,6302.86406802567,6302.471540331854,6302.444805074257,6302.13869899805,6301.066524561379,6298.696093798243,251.58221797114808,207.5751899117664,77.30133820878494,-9.153084992701723,-10.137939878535184,111.54853783771435,63.52138934978022,-282.47832391443524
2025-07-14 16:50:00+00:00,6305.5,6305.5,6304.75,6305.0,880,48,763,917,763,810,6303.733532792274,6303.598722234958,6303.169201164861,6302.701400301686,6302.666995937365,6302.250906880479,6301.1444151641235,6298.758819233087,375.67505842200404,328.0601519294131,181.97257560752996,65.31537727936207,61.17840271959832,138.9387912558432,78.30314401612121,-271.60789283070955
2025-07-14 16:51:00+00:00,6305.0,6305.75,6304.75,6305.25,568,56,822,910,822,866,6304.070525505102,6303.928977787967,6303.46645814131,6302.93309118335,6302.89160498629,6302.368518375362,6301.225713873745,6298.823408096439,484.6361565504476,435.6481215435305,279.69077909216855,138.1048884357837,131.16288943963323,167.45099552031994,93.90110156035644,-260.288411310006
2025-07-14 16:52:00+00:00,6305.25,6305.75,6305.0,6305.5,383,69,867,935,860,935,6304.3881865039675,6304.243182230373,6303.756964121123,6303.166446530318,6303.118421944005,6302.491321576329,6301.310353202977,6298.889841846724,584.7170106503481,535.5184972348244,373.3063820790016,210.54989857798518,201.06176861879555,197.55095648030738,110.55652529183453,-248.39499428204573
2025-07-14 16:53:00+00:00,6305.25,6306.75,6305.25,6306.25,1403,635,928,1588,914,1570,6304.801922836419,6304.644545784299,6304.11311210382,6303.446769573016,6303.390733079309,6302.638720730199,6301.408167991037,6298.963077251235,803.6687860613819,742.4147977878596,544.2626132105728,334.136271434532,320.09987569542204,251.3724875987267,139.45639607813484,-230.30151175187612
2025-07-14 16:54:00+00:00,6306.25,6307.75,6306.0,6306.5,1639,471,1568,2131,1489,2041,6305.179273317215,6305.01563662744,6304.454096088989,6303.724335975469,6303.661104115891,6302.790143446661,6301.50899634765,6299.038071507442,1078.6312780477415,1002.1318382302877,758.0822398947766,489.30570130411996,469.74336476538537,321.55395867328644,177.11072486866684,-207.70149670956891
2025-07-14 16:55:00+00:00,6306.75,6306.75,6305.5,6305.75,1006,-232,2042,2054,1757,1809,6305.306101468945,6305.162509301952,6304.639225219134,6303.908487250426,6303.842747236249,6302.906216252674,6301.592976617993,6299.104856865577,1240.9354384815767,1163.5054705842301,908.2133484812372,609.2779102764727,586.2004634814389,379.8851759802164,209.4253639801784,-187.63481515026973
2025-07-14 16:56:00+00:00,6306.0,6307.75,6305.75,6307.75,991,269,1814,2082,1746,2078,6305.849190031401,6305.680007441562,6305.083621616401,6304.257715682205,6304.182508346141,6303.096168556491,6301.714897873083,6299.190878190298,1426.9497854856709,1346.4043764673843,1075.325727269632,742.7981002513387,715.9221623091398,446.47791417707066,246.42684192116494,-165.0911851487745
2025-07-14 16:57:00+00:00,6307.75,6307.75,6306.25,6307.0,894,-94,2080,2104,1937,1984,6306.104925579979,6305.94400595325,6305.3573899569155,6304.50701425655,6304.427507620389,6303.249259985648,6301.819553360745,6299.268580894872,1550.7387220444107,1473.9235011739074,1205.1363376596846,855.6346365921261,826.1898003692147,506.7728979348326,280.8342311900528,-143.7071932567469
2025-07-14 16:58:00+00:00,6306.75,6306.75,6306.0,6306.0,447,-107,1983,1983,1855,1877,6306.081608784428,6305.9552047626,6305.449191391642,6304.642740233227,6304.564246088182,6303.357132143074,6301.9023344823145,6299.33556018945,1623.2412282567639,1554.538800939126,1301.1168608511582,948.4860332655692,917.5646003371091,560.5072940942509,312.4414741367844,-123.60065402036138
2025-07-14 16:59:00+00:00,6306.25,6306.5,6305.25,6305.75,639,-133,1878,1922,1742,1744,6306.007917943443,6305.914163810081,6305.492164049979,6304.743400212024,6304.667355123993,6303.450970098247,6301.978525878704,6299.399385461197,1650.0765108663718,1592.431040751301,1364.3858807295642,1020.805484786881,989.4285481338823,606.9187727572215,340.7891677182342,-105.01756293558167
